Time,Value
2023-04-01 00:00:00,0.086848306718414
2023-04-01 01:00:00,0.0166947375534671
2023-04-01 02:00:00,0.0933874292907354
2023-04-01 03:00:00,0.053296148565186
2023-04-01 04:00:00,0.0451360782209356
2023-04-01 05:00:00,0.0928002774740237
2023-04-01 06:00:00,0.0489867186953856
2023-04-01 07:00:00,0.0260543044076047
2023-04-01 08:00:00,0.0834232983792705
2023-04-01 09:00:00,0.0194312419213273
2023-04-01 10:00:00,0.0943093421671188
2023-04-01 11:00:00,0.0136220002229964
2023-04-01 12:00:00,0.0537514749586821
2023-04-01 13:00:00,0.0568355710273065
2023-04-01 14:00:00,0.0541827936881734
2023-04-01 15:00:00,0.0093380644072981
2023-04-01 16:00:00,0.0775492164926705
2023-04-01 17:00:00,0.0015745289243752
2023-04-01 18:00:00,0.0554345703931467
2023-04-01 19:00:00,0.058993039531887
2023-04-01 20:00:00,0.0846907863623889
2023-04-01 21:00:00,0.0737146677636077
2023-04-01 22:00:00,0.0640717068349128
2023-04-01 23:00:00,0.0718076986573131
2023-04-02 00:00:00,0.0906022960796673
2023-04-02 01:00:00,0.0253233834462109
2023-04-02 02:00:00,0.0544278488168347
2023-04-02 03:00:00,0.0356505808579256
2023-04-02 04:00:00,0.0230926809680419
2023-04-02 05:00:00,0.0170921610531187
2023-04-02 06:00:00,0.000504443525141
2023-04-02 07:00:00,0.0437215661157737
2023-04-02 08:00:00,0.0754042824874244
2023-04-02 09:00:00,0.0209748761023048
2023-04-02 10:00:00,0.0988329374110678
2023-04-02 11:00:00,0.0690471109143245
2023-04-02 12:00:00,0.0079840006323354
2023-04-02 13:00:00,0.0861257876729098
2023-04-02 14:00:00,0.0968636723626547
2023-04-02 15:00:00,0.0544946708390719
2023-04-02 16:00:00,0.0764286308218571
2023-04-02 17:00:00,0.0945130394935337
2023-04-02 18:00:00,0.0939415453574935
2023-04-02 19:00:00,0.0174364457054757
2023-04-02 20:00:00,0.0005657644672242
2023-04-02 21:00:00,0.0015051875588441
2023-04-02 22:00:00,0.0502390272005295
2023-04-02 23:00:00,0.0362887287656433
2023-04-03 00:00:00,0.0571489576438068
2023-04-03 01:00:00,0.0163869214025518
2023-04-03 02:00:00,0.0423918345155294
2023-04-03 03:00:00,0.0396940470108414
2023-04-03 04:00:00,0.031112206941492
2023-04-03 05:00:00,0.0044173980031397
2023-04-03 06:00:00,0.0513137962443432
2023-04-03 07:00:00,0.1199580078337366
2023-04-03 08:00:00,0.09893816998589
2023-04-03 09:00:00,0.7021414584067699
2023-04-03 10:00:00,0.3794306721379978
2023-04-03 11:00:00,0.1353026908059775
2023-04-03 12:00:00,0.0412554052514011
2023-04-03 13:00:00,0.0964297290913245
2023-04-03 14:00:00,0.066899197842174
2023-04-03 15:00:00,0.0544943432833355
2023-04-03 16:00:00,0.045101688583869
2023-04-03 17:00:00,0.1149609570648555
2023-04-03 18:00:00,0.0392814537727617
2023-04-03 19:00:00,0.0336820876081613
2023-04-03 20:00:00,0.0979378215776008
2023-04-03 21:00:00,0.0758125077402468
2023-04-03 22:00:00,0.0083817044225148
2023-04-03 23:00:00,0.0743898246164667
2023-04-04 00:00:00,0.087973068961673
2023-04-04 01:00:00,0.0135229128973486
2023-04-04 02:00:00,0.0687598848799583
2023-04-04 03:00:00,0.0465317679928654
2023-04-04 04:00:00,0.0190012582370104
2023-04-04 05:00:00,0.0958472631924767
2023-04-04 06:00:00,0.0907547192096421
2023-04-04 07:00:00,0.0459734826747076
2023-04-04 08:00:00,0.1178219892312199
2023-04-04 09:00:00,0.3734440899289159
2023-04-04 10:00:00,0.2686060730290719
2023-04-04 11:00:00,0.058543983354069
2023-04-04 12:00:00,0.19512178773139
2023-04-04 13:00:00,0.0710884806412657
2023-04-04 14:00:00,0.0848114572240277
2023-04-04 15:00:00,0.0209173840597037
2023-04-04 16:00:00,0.0501758602684234
2023-04-04 17:00:00,0.066398579824372
2023-04-04 18:00:00,0.0820850511441963
2023-04-04 19:00:00,0.0499894938001421
2023-04-04 20:00:00,0.0766525579312691
2023-04-04 21:00:00,0.0365497903328856
2023-04-04 22:00:00,0.0859748467960363
2023-04-04 23:00:00,0.069897939331879
2023-04-05 00:00:00,0.0820428402926979
2023-04-05 01:00:00,0.0992021037809714
2023-04-05 02:00:00,0.0837265196182631
2023-04-05 03:00:00,0.0169624281791511
2023-04-05 04:00:00,0.0953337805102344
2023-04-05 05:00:00,0.0405708347838081
2023-04-05 06:00:00,0.1011811909880613
2023-04-05 07:00:00,0.0146415077759061
2023-04-05 08:00:00,0.0806419495902454
2023-04-05 09:00:00,0.4391276837268568
2023-04-05 10:00:00,0.1777696576444697
2023-04-05 11:00:00,0.0899832084518297
2023-04-05 12:00:00,0.0596560898849867
2023-04-05 13:00:00,0.0372997675506603
2023-04-05 14:00:00,0.0499503413578558
2023-04-05 15:00:00,0.0460201861582094
2023-04-05 16:00:00,0.04948532089029
2023-04-05 17:00:00,0.0365504169317305
2023-04-05 18:00:00,0.097569000692643
2023-04-05 19:00:00,0.0135545533015118
2023-04-05 20:00:00,0.0177699888335175
2023-04-05 21:00:00,0.0486789380565737
2023-04-05 22:00:00,0.0523770495345808
2023-04-05 23:00:00,0.050126790955748
2023-04-06 00:00:00,0.0008577975165031
2023-04-06 01:00:00,0.0129623607562408
2023-04-06 02:00:00,0.0199972638988868
2023-04-06 03:00:00,0.0148247932459259
2023-04-06 04:00:00,0.0885789064606978
2023-04-06 05:00:00,0.02772460017521
2023-04-06 06:00:00,0.0587953773586744
2023-04-06 07:00:00,0.0211265417866869
2023-04-06 08:00:00,0.1130498145533688
2023-04-06 09:00:00,0.3787897532336856
2023-04-06 10:00:00,0.2335341133760692
2023-04-06 11:00:00,0.1327487576653827
2023-04-06 12:00:00,0.1839958690368935
2023-04-06 13:00:00,0.1131435235865755
2023-04-06 14:00:00,0.1616100053474671
2023-04-06 15:00:00,0.1546459336597517
2023-04-06 16:00:00,0.0742540587892962
